0.253,-0.0674683,1.235
0.254,-0.0662333,1.25186
0.255,-0.0649815,1.26842
0.256,-0.0637131,1.28467
0.257,-0.0624284,1.3006
0.258,-0.0611278,1.3162
0.259,-0.0598116,1.33149
0.26,-0.0584801,1.34644
0.261,-0.0571337,1.36106
0.262,-0.0557726,1.37534
0.263,-0.0543973,1.38928
0.264,-0.053008,1.40288
0.265,-0.0516051,1.41614
0.266,-0.050189,1.42904
0.267,-0.0487599,1.44158
0.268,-0.0473183,1.45377
0.269,-0.0458646,1.4656
0.27,-0.044399,1.47707
0.271,-0.0429219,1.48817
0.272,-0.0414337,1.4989
0.273,-0.0399348,1.50926
0.274,-0.0384256,1.51924
0.275,-0.0369063,1.52885
0.276,-0.0353775,1.53808
0.277,-0.0338394,1.54692
0.278,-0.0322925,1.55538
0.279,-0.0307371,1.56345
0.28,-0.0291737,1.57114
0.281,-0.0276025,1.57843
0.282,-0.0260241,1.58533
0.283,-0.0244388,1.59184
0.284,-0.0228469,1.59795
0.285,-0.021249,1.60366
0.286,-0.0196453,1.60897
0.287,-0.0180363,1.61388
0.288,-0.0164225,1.61839
0.289,-0.0148041,1.6225
0.29,-0.0131816,1.6262
0.291,-0.0115554,1.62949
0.292,-0.00992588,1.63238
0.293,-0.0082935,1.63486
0.294,-0.00665863,1.63694
0.295,-0.0050217,1.6386
0.296,-0.00338309,1.63986
0.297,-0.00174324,1.6407
0.298,-0.000102534,1.64114
0.299,0.0015386,1.64116
0.3,0.00317977,1.64078
0.301,0.00482055,1.63998
0.302,0.00646053,1.63878
0.303,0.00809931,1.63716
0.304,0.00973648,1.63514
0.305,0.0113716,1.63271
0.306,0.0130043,1.62986
0.307,0.0146342,1.62661
0.308,0.0162608,1.62295
0.309,0.0178837,1.61889
0.31,0.0195026,1.61442
0.311,0.0211171,1.60954
0.312,0.0227266,1.60426
0.313,0.0243309,1.59858
0.314,0.0259294,1.5925
0.315,0.0275219,1.58602
0.316,0.0291079,1.57913
0.317,0.0306871,1.57186
0.318,0.0322589,1.56419
0.319,0.0338231,1.55612
0.32,0.0353792,1.54767
0.321,0.0369269,1.53882
0.322,0.0384657,1.52959
0.323,0.0399953,1.51997
0.324,0.0415153,1.50997
0.325,0.0430253,1.49959
0.326,0.0445249,1.48884
0.327,0.0460137,1.47771
0.328,0.0474914,1.4662
0.329,0.0489576,1.45433
0.33,0.0504119,1.44209
0.331,0.051854,1.42949
0.332,0.0532835,1.41652
0.333,0.0547,1.4032
0.334,0.0561033,1.38953
0.335,0.0574928,1.3755
0.336,0.0588683,1.36113
0.337,0.0602294,1.34641
0.338,0.0615758,1.33136
0.339,0.0629072,1.31596
0.34,0.0642231,1.30023
0.341,0.0655234,1.28418
0.342,0.0668076,1.2678
0.343,0.0680754,1.2511
0.344,0.0693265,1.23408
0.345,0.0705605,1.21675
0.346,0.0717773,1.19911
0.347,0.0729764,1.18116
0.348,0.0741575,1.16292
0.349,0.0753205,1.14438
0.35,0.0764648,1.12555
0.351,0.0775904,1.10643
0.352,0.0786968,1.08703
0.353,0.0797839,1.06736
0.354,0.0808512,1.04741
0.355,0.0818986,1.0272
0.356,0.0829258,1.00673
0.357,0.0839326,0.985995
0.358,0.0849185,0.965012
0.359,0.0858836,0.943782
0.36,0.0868273,0.922311
0.361,0.0877497,0.900604
0.362,0.0886503,0.878667
0.363,0.0895289,0.856504
0.364,0.0903854,0.834122
0.365,0.0912196,0.811526
0.366,0.0920311,0.788721
0.367,0.0928198,0.765713
0.368,0.0935855,0.742508
0.369,0.094328,0.719112
0.37,0.0950471,0.69553
0.371,0.0957427,0.671768
0.372,0.0964144,0.647832
0.373,0.0970623,0.623729
0.374,0.097686,0.599463
0.375,0.0982855,0.575042
0.376,0.0988605,0.55047
0.377,0.099411,0.525755
0.378,0.0999367,0.500903
0.379,0.100438,0.475918
0.38,0.100914,0.450809
0.381,0.101364,0.425581
0.382,0.10179,0.40024
0.383,0.10219,0.374792
0.384,0.102565,0.349244
0.385,0.102914,0.323603
0.386,0.103238,0.297875
0.387,0.103536,0.272065
0.388,0.103808,0.246181
0.389,0.104054,0.220229
0.39,0.104274,0.194216
0.391,0.104468,0.168147
0.392,0.104637,0.14203
0.393,0.104779,0.115871
0.394,0.104894,0.0896765
0.395,0.104984,0.0634529
0.396,0.105048,0.0372069
0.397,0.105085,0.010945
0.398,0.105096,-0.0153262
0.399,0.10508,-0.0416001
0.4,0.105039,-0.0678702
0.401,0.104971,-0.0941299
0.402,0.104877,-0.120373
0.403,0.104756,-0.146592
0.404,0.10461,-0.172781
0.405,0.104437,-0.198933
0.406,0.104238,-0.225043
0.407,0.104013,-0.251102
0.408,0.103762,-0.277105
0.409,0.103485,-0.303046
0.41,0.103182,-0.328917
0.411,0.102853,-0.354713
0.412,0.102498,-0.380426
0.413,0.102118,-0.40605
0.414,0.101712,-0.43158
0.415,0.10128,-0.457008
0.416,0.100823,-0.482328
0.417,0.100341,-0.507534
0.418,0.0998333,-0.532619
0.419,0.0993006,-0.557577
0.42,0.0987431,-0.582402
0.421,0.0981607,-0.607088
0.422,0.0975536,-0.631628
0.423,0.0969219,-0.656017
0.424,0.0962659,-0.680247
0.425,0.0955857,-0.704314
0.426,0.0948814,-0.72821
0.427,0.0941531,-0.75193
0.428,0.0934012,-0.775469
0.429,0.0926258,-0.798819
0.43,0.0918269,-0.821975
0.431,0.091005,-0.844932
0.432,0.09016,-0.867683
0.433,0.0892923,-0.890223
0.434,0.0884021,-0.912546
0.435,0.0874896,-0.934647
0.436,0.0865549,-0.956519
0.437,0.0855984,-0.978158
0.438,0.0846202,-0.999558
0.439,0.0836207,-1.02071
0.44,0.0826,-1.04162
0.441,0.0815584,-1.06227
0.442,0.0804961,-1.08266
0.443,0.0794134,-1.10278
0.444,0.0783107,-1.12263
0.445,0.077188,-1.14221
0.446,0.0760458,-1.16151
0.447,0.0748843,-1.18052
0.448,0.0737038,-1.19924
0.449,0.0725045,-1.21767
0.45,0.0712869,-1.23579
0.451,0.0700511,-1.25362
0.452,0.0687975,-1.27113
0.453,0.0675263,-1.28833
0.454,0.066238,-1.30521
0.455,0.0649328,-1.32177
0.456,0.063611,-1.338
0.457,0.062273,-1.3539
0.458,0.0609191,-1.36947
0.459,0.0595496,-1.3847
0.46,0.0581649,-1.39959
0.461,0.0567653,-1.41413
0.462,0.0553512,-1.42832
0.463,0.0539229,-1.44216
0.464,0.0524807,-1.45564
0.465,0.0510251,-1.46876
0.466,0.0495563,-1.48152
0.467,0.0480748,-1.49391
0.468,0.0465809,-1.50593
0.469,0.045075,-1.51757
0.47,0.0435574,-1.52884
0.471,0.0420286,-1.53973
0.472,0.0404888,-1.55024
0.473,0.0389386,-1.56036
0.474,0.0373782,-1.57009
0.475,0.0358081,-1.57944
0.476,0.0342287,-1.58839
0.477,0.0326403,-1.59695
0.478,0.0310434,-1.60511
0.479,0.0294383,-1.61287
0.48,0.0278254,-1.62023
0.481,0.0262052,-1.62718
0.482,0.024578,-1.63373
0.483,0.0229443,-1.63988
0.484,0.0213044,-1.64562
0.485,0.0196588,-1.65094
0.486,0.0180078,-1.65586
0.487,0.016352,-1.66036
0.488,0.0146916,-1.66445
0.489,0.0130272,-1.66812
0.49,0.011359,-1.67138
0.491,0.00968766,-1.67422
0.492,0.00801345,-1.67664
0.493,0.00633681,-1.67864
0.494,0.00465817,-1.68023
0.495,0.00297794,-1.68139
0.496,0.00129655,-1.68213
0.497,-0.000385581,-1.68246
0.498,-0.00206804,-1.68236
0.499,-0.0037504,-1.68184
0.5,-0.00543225,-1.68091
0.501,-0.00711315,-1.67955
0.502,-0.0087927,-1.67777
0.503,-0.0104705,-1.67557
0.504,-0.012146,-1.67296
0.505,-0.013819,-1.66992
0.506,-0.0154889,-1.66646
0.507,-0.0171554,-1.66259
0.508,-0.018818,-1.6583
0.509,-0.0204763,-1.6536
0.51,-0.0221299,-1.64848
0.511,-0.0237784,-1.64295
0.512,-0.0254213,-1.637
0.513,-0.0270583,-1.63065
0.514,-0.028689,-1.62388
0.515,-0.0303128,-1.61671
0.516,-0.0319295,-1.60913
0.517,-0.0335387,-1.60115
